MemberID,JoinDate,DateOfBirth,City,NoOfChild,EldestKidDOB,YoungestKidDOB
fdb3a619a17af00196fa1a0896e00e49,2019-08-15,,GRESIK,1,2014-10-15,2014-10-15
98c11e9cea18fe986811ec7710ada147,2019-08-15,,JAKARTA UTARA,1,2018-05-16,2018-05-16
a1abcf6c8ecbcc9f5e1929eac5a4ee3c,2019-08-15,,BANDA ACEH,1,2018-07-12,2018-07-12
4224f593e4dab7a178710561d886748c,2019-08-16,,TUBAN,1,2015-10-07,2015-10-07
088178c6704f7887989b93d17b3543b4,2019-08-16,,LAMONGAN,1,2018-03-09,2018-03-09
ba975b5a2e590b96f04cae8782349800,2019-08-16,,JAKARTA TIMUR,1,2017-07-27,2017-07-27
81c1a92c781ad36c6808030bcd3eb377,2019-08-16,,MEDAN,1,2017-02-27,2017-02-27
228ef42242abdcce098f0537921ae798,2019-08-19,,BANDUNG,1,2018-08-08,2018-08-08
fe0b8eabda403c5e545163eb4788518d,2019-07-19,,MEDAN,1,2018-07-16,2018-07-16
2904c78c719401f013f887444aa5190e,2019-07-20,,BEKASI,1,2017-01-26,2017-01-26
2e8ad79e838d17ae476c4bc8262d7f29,2019-07-23,,PEMALANG,1,2018-05-14,2018-05-14
46511f9269f32dfc6d42a8bf0de6168f,2019-07-23,,PEMALANG,1,2017-04-25,2017-04-25
27f70db95c5eb7dada4658726faa1289,2019-07-23,,SIDOARJO,1,2017-05-19,2017-05-19
6e05c0369120d8bf7a13e0b416d122b9,2019-07-23,,TANGERANG,2,2018-06-12,2018-06-12
ed7235212c3b3d95bb007dfb41311bb9,2019-07-23,,SIDOARJO,1,2018-07-06,2018-07-06
cb963e41af38b3e7d5a7bf08a8a0ed8f,2019-07-24,,TUBAN,1,2018-06-27,2018-06-27
3b6072027e71b82fa9e8afca2b3be90e,2019-07-24,,RANTAUPRAPAT,1,2018-06-29,2018-06-29
77b902014b1083dfbd976db317ae2cd9,2019-07-24,,MUARABUNGO,1,2012-11-11,2012-11-11
9b5cce5f57f3ae618903da5da3c979c7,2019-07-26,,JAKARTA SELATAN,1,2017-11-28,2017-11-28
4f2a992b34a4ed1100aaf2965b40ef9a,2019-07-26,,PURWODADI,1,2018-07-02,2018-07-02
86a5edafbe5b67b37a833dbdaeb80661,2019-07-26,,BATAM,1,2018-06-22,2018-06-22
a53bee60bb70bb4b72afb43275bf41df,2019-07-27,,SEMARANG,1,2019-09-09,2019-09-09
fe565c6c6d350145b5e435d476e4d282,2019-07-27,,JAKARTA BARAT,1,2014-01-05,2014-01-05
da78bf449a5d3a9102e64215f01aabdd,2019-07-29,,TORAJA UTARA,1,2018-06-05,2018-06-05
5c2ce9fca21516e635562438a5ebb2a6,2019-08-06,,BEKASI,1,2017-06-10,2017-06-10
19dba174626b9442e875f0f6674a7495,2019-07-29,,JAKARTA TIMUR,1,2018-02-03,2018-02-03
50da6c1ee81fb0cb58b9323b35213fb5,2019-07-31,,TULUNGAGUNG,5,2017-04-11,2020-02-27
1b349d8d8beae4e7fc740b965f5d0020,2019-08-06,,SRAGEN,1,2017-07-24,2017-07-24
ef45d691a97e2289e3a14bbf0cf4519c,2019-07-31,,PONOROGO,1,2018-04-30,2018-04-30
fdedb9b2020b19f1aaf8f10561aab6a3,2019-08-01,,BEKASI,1,2018-06-20,2018-06-20
0acbfaaecfa17ce8ad98c2102dfc071e,2019-08-01,,TANGERANG SELATAN,1,2018-02-21,2018-02-21
c9016e9a3ea9995a70ca2b8bd45a3795,2019-08-01,,MUAROJAMBI,1,2017-06-18,2017-06-18
3d624925dc9302aa7279f88cee96ce80,2019-08-01,,SEMARANG,1,2018-04-27,2018-04-27
9450cf9556d31c406b1886e35b443a08,2019-08-02,,SURABAYA,1,2017-02-02,2017-02-02
4c57fa1d8b5498d330ff62cbafab5054,2019-08-02,,MAKASAR,1,2018-07-15,2018-07-15
a4d550ddf57eb504a8695d30636fb71e,2019-08-03,,GRESIK,2,2014-01-01,2018-01-14
44d98a048c13ccdefb3d6913be0c0444,2019-08-05,,PEKANBARU,2,2012-01-24,2018-04-23
76c6824e7012fdd948a4697aae83e5f0,2019-08-05,,MAKASAR,1,2018-07-25,2018-07-25
889cc920b98b78ee54c50982ae2bde0e,2019-08-05,,TANGERANG,1,2018-06-24,2018-06-24
92a2b3595d10b4cb76d8629d9e2eb9c9,2019-08-06,,TANA TORAJA,1,2018-06-26,2018-06-26
f1e6b1ef2035d6e59714a80690852de4,2019-08-06,,BATAM,1,2018-07-26,2018-07-26
2a4afa6a32398a579534ed221da5f04f,2019-08-06,,SALATIGA,1,2017-09-30,2017-09-30
ec0da5f2edadd0b5a769c280bad38723,2019-08-06,,MAKASAR,1,2018-04-19,2018-04-19
f6f7d74799f42c878ef8282c0656f19d,2019-07-02,,YOGYAKARTA,1,2017-06-10,2017-06-10
e8d7213f018782e713384f808dedf4fc,2019-07-02,,BOGOR,1,2018-04-13,2018-04-13
1c7434d615659e434f0434337c7ffe40,2019-07-02,,BLITAR,1,2018-04-21,2018-04-21
bfb7ce33421e5f7eb8fe4c6a06d715d1,2019-07-03,,PALEMBANG,1,2018-05-11,2018-05-11
6e79de1277b880d5ef755e31841c4f3f,2019-07-03,,BANYUASIN,1,2018-01-27,2018-01-27
d36176582e9516b8284b48e1b52f62e1,2019-07-03,,DELI SERDANG,1,2018-03-17,2018-03-17
c36fc9f3819bd7d60b2523f1bf2248e7,2019-07-03,,SEMARANG,1,2018-05-02,2018-05-02
7837043d6ddbffbb311a1c6a7e748220,2019-07-04,,PATI,1,2018-05-17,2018-05-17
7a49093fb95e322b90822fb94f87ab18,2019-07-04,,SIDOARJO,1,2018-06-21,2018-06-21
d7c146bdee194acdbbb819561203edf4,2019-07-04,,TANGERANG,1,2018-06-24,2018-06-24
05979d3fa2e1a61a64ee9504aa64edc9,2019-07-04,,SIDOARJO,3,2016-10-18,2020-02-18
552e22231dbfc7af198ace38821350df,2019-07-04,,BALIKPAPAN,1,2018-04-08,2018-04-08
70b752669eb41204094e6a7506fe1762,2019-07-04,,MAKASAR,1,2018-05-19,2018-05-19
9e52ea275925c4665baa46fcd58fc2cb,2019-07-05,,SIDOARJO,1,2018-06-07,2018-06-07
3adfe4d17cd3c5ce7c8e40c20db55585,2019-07-05,,MADIUN,1,2017-10-27,2017-10-27
6deb2287fad5dac2abaf396883268b9d,2019-07-08,,MEDAN,3,2013-08-05,2018-07-02
d36cb3d33a6c1d8a8f9903751301ae49,2019-07-08,,JAKARTA SELATAN,1,2018-05-02,2018-05-02
786a1b4eeee75b6744f177fbbddeaffe,2019-07-09,,TUBAN,2,2015-01-13,2018-03-22
9281c0e799de48804e5023dc316e7b80,2019-07-10,,TAPANULI UTARA,2,2014-10-20,2016-09-18
66ab093fcd38192bc406174a1a147b51,2019-07-10,,SEMARANG,1,2018-06-27,2018-06-27
7a0e96a7b0bacaa223ccba3250def730,2019-07-11,,TEGAL,1,2016-11-05,2016-11-05
9b58fa50904b5456765df66efbb216e3,2019-07-11,,MEDAN,2,2015-12-16,2018-03-28
7b92b414e8ac645e4f3e0840dbd0cb91,2019-07-12,,SUMENEP,1,2016-03-16,2016-03-16
d46f90f4270462840e612f7717511ff9,2019-07-12,,BEKASI,1,2018-04-06,2018-04-06
c7044647ba507d2d0de1289303ea6ce5,2019-07-12,,LHOKSEUMAWE,2,2015-11-09,2017-08-08
4f28e2e5c526838163bbabcd27a72f5b,2019-07-12,,CIREBON,4,2018-07-05,2020-02-22
ec2c26dcc0fea16bd7a1c6e8b4b0696c,2019-07-12,,TANJUNG PINANG,1,2017-10-06,2017-10-06
aeb0345651ece747a1efc5767b086ec9,2019-07-12,,SAMARINDA,1,2018-06-30,2018-06-30
e0fd27c5c5f98605a47250c5bea506fd,2019-07-12,,TANGERANG,1,2017-07-18,2017-07-18
288bac52609bc3f585c595e724a86e3d,2019-07-13,,KENDARI,2,2017-05-06,2018-05-06
575f2a5cf8e46daee64ecb8a3adae7fd,2019-07-13,,JAMBI,1,2018-05-14,2018-05-14
fb72c67ff449d891145a4cdc8c06a41d,2019-07-15,,KEDIRI,1,2018-06-11,2018-06-11
685c30b442243a238a1469ef874e6c04,2019-07-16,,MALANG,1,2018-07-12,2018-07-12
d9d65f26f67f939c440453a14e100812,2019-07-16,,MALANG,1,2018-04-04,2018-04-04
d36e9c4d869416ac2dca8af8bc33bd67,2019-07-16,,PEMALANG,1,2018-03-30,2018-03-30
ea8d11f19574c10ef201099f9fcc056b,2019-07-16,,BANDUNG,1,2018-07-08,2018-07-08
9f784a0b45d2f21861f5122026388323,2019-07-16,,SIDOARJO,1,2018-05-23,2018-05-23
d2031cb0f40bf42245f83794fec2367e,2019-07-17,,MALANG,1,2015-10-06,2015-10-06
a3ee1c07f0dcc8435d3d72108c6d9ff8,2019-07-18,,PALEMBANG,2,2016-07-02,2017-09-01
36950250e3c4c6f104d591b5470c79c5,2019-06-06,,MADIUN,1,2018-05-26,2018-05-26
a24b2ff25195aa528baa893157fbf004,2019-06-07,,MALANG,1,2018-04-18,2018-04-18
b46c1cf0928268eee2e171f6caa6ff57,2019-06-07,,TULUNGAGUNG,1,2016-08-04,2016-08-04
32c4fd876a4ec74b1ff514605a46860c,2019-06-07,,GRESIK,1,2018-03-15,2018-03-15
9c5f5a30f658463c7fea7dad77a20571,2019-06-10,,LUWU TIMUR,1,2018-04-18,2018-04-18
34b1917e5bf5221f8ee7a796134078c7,2019-06-11,,YOGYAKARTA,2,2013-04-21,2017-05-18
64992e75fd61026caa9b6446b0d162c5,2019-06-12,,PALEMBANG,1,2018-05-12,2018-05-12
f9c2873efcb8777bcbe714323bf4c865,2019-06-13,,BOJONEGORO,2,2016-10-13,2018-02-26
37b129ea39a353109fa3a243f8f692c4,2019-06-15,2018-09-06,PONOROGO,2,2018-06-09,2018-06-09
3adfdf7fc54f3da2245f236f5d4c88e6,2019-06-15,,SUKOHARJO,2,2016-09-13,2019-10-31
f5ce551d208cdfaf2ba7294a950cb508,2019-06-15,,TANGERANG,2,2017-10-20,2019-07-12
b907de6103f70df41fffaa51916b4e6d,2019-06-15,,BEKASI,1,2017-07-12,2017-07-12
a6d2fd9c64bdcb7f6bd69107a3a571fd,2019-06-18,,DEPOK,1,2018-03-25,2018-03-25
65d3cbda9f4e9130255899afae4de240,2019-06-19,,BANDUNG,1,2018-06-04,2018-06-04
4c43df4a6e097099c6fc4580d345ee6f,2019-06-19,,PALEMBANG,1,2018-04-07,2018-04-07
8d75005d56404bdc1165111b8a007bac,2019-06-20,,JAKARTA BARAT,1,2017-07-19,2017-07-19
8eb6a34e7af133469868f04bcca3091b,2019-06-21,,TANGERANG,1,2018-05-22,2018-05-22
b8af09eddece81b3b244a1ef86d05496,2019-06-26,,PATI,1,2017-10-18,2017-10-18
6a1a3ca68619bce58737e1ecce9e5aec,2019-06-23,,TANGERANG,1,2017-08-03,2017-08-03
53cb4e1d5a532f21355d7ad80d37a148,2019-06-23,,SEMARANG,1,2018-06-09,2018-06-09
93abd9039c0e62f07f769c09dc11a676,2019-06-24,,MEDAN,1,2016-10-08,2016-10-08
2f4cbe32bd03b4a903734aba344c36af,2019-06-25,,TANGERANG,2,2017-01-30,2018-01-30
ae8665239c37a5b22a076892e25c962c,2019-06-26,,NGAWI,1,2017-05-17,2017-05-17
a00add25c4293ffeefc9df64f5ee8bd1,2019-06-26,,MAKASSAR,1,2016-06-23,2016-06-23
7066b71747fec5c61ab49d437b35d50b,2019-06-28,,KENDAL,1,2018-06-11,2018-06-11
40cee9a329584c75e2425ac45383330e,2019-06-29,,TANGERANG,1,2018-06-22,2018-06-22
124c17d306ad966fb5c93494b1fbbe9e,2019-07-01,,DUMAI,1,2017-02-01,2017-02-01
26b8abe2ebc7ea9417d41c1edc10b70e,2019-07-01,,SUKABUMI,1,2017-12-08,2017-12-08
c06385bdda52689e722092cbc785243d,2019-07-02,,PASURUAN,1,2018-06-10,2018-06-10
1bf35440cf8ba912c53d7bbe7039ab59,2019-07-02,,MAKASSAR,1,2015-09-20,2015-09-20
8d744ea6622a4b959e7834c1f140df0e,2019-05-16,,PALEMBANG,1,2018-05-12,2018-05-12
5c9b0cad50dfda5979055fab522e19d5,2019-05-16,,SERANG,1,2016-09-29,2016-09-29
0c571ba03d20d23e4df0594d948a2be0,2019-05-17,,MALANG,1,2018-04-17,2018-04-17
f6ded64171557138cf069821ceb86361,2019-05-17,,KENDARI,2,2017-06-03,2017-06-06
5de047ed6e479ac1def787f9abf36fb7,2019-05-18,,JAKARTA TIMUR,1,2017-03-29,2017-03-29
e4681448643e3fc291cda9c13a522f78,2019-05-20,,TANGERANG,1,2018-03-17,2018-03-17
8e244e4ace9c487ccbf396541d2e67be,2019-05-20,,JAKARTA UTARA,1,2018-04-04,2018-04-04
a8b97653220e7e7c6682bc23f00ba55c,2019-05-20,,JAKARTA BARAT,1,2017-05-16,2017-05-16
6885000f5f09e3de32c3c6fe27cd2303,2019-05-21,,JAKARTA UTARA,2,2018-04-01,2018-04-30
a78897385845009bc59650e9c4318466,2019-05-21,,SURABAYA,1,2017-11-27,2017-11-27
47edda9761cfa43757f407f80f35c5fb,2019-05-21,,DEPOK,1,2018-04-18,2018-04-18
5578651ef36d29562d571a6e8cf9afda,2019-05-23,,JAKARTA UTARA,1,2016-06-16,2016-06-16
732d9fb92eec81739b83ad5078c6dfb6,2019-05-23,,BEKASI,1,2017-09-08,2017-09-08
5ba7a941cacfa6946e550a13be00839d,2019-05-24,,JEMBER,1,2018-04-30,2018-04-30
2906abc4bb14f59b444fcfb3822dfb35,2019-05-24,,JAKARTA TIMUR,1,2018-03-31,2018-03-31
8861a8caa165c12f2353bf9c84c0af66,2019-05-27,,AMBON,1,2016-05-31,2016-05-31
089ed1141598385ff3757b17ed414cee,2019-05-27,,BANDUNG,2,2018-03-22,2018-03-23
d852e7d6f235775e22f0a7d5e8e2db75,2019-05-28,,SAMARINDA,1,2018-04-23,2018-04-23
1bd6216411f8e60d3548d96b8d12877f,2019-05-28,,MEDAN,1,2018-05-25,2018-05-25
7a39cc8d12985ac61fa4a2b19a9cca2a,2019-05-31,,BANDUNG,1,2017-11-09,2017-11-09
0e09a38d88dcbacfcc5f353979d0521c,2019-05-31,,BLITAR,1,2018-03-30,2018-03-30
0c451854297fe8ad321518c719e1c668,2019-05-31,,MELAWI,1,2018-05-22,2018-05-22
cda82675a53913dc15b7116a174ea0ca,2019-05-31,,BOGOR,2,2011-11-09,2018-05-10
f1aef9cb3b8589810a7419453a1edfc6,2019-05-31,,SEMARANG,1,2017-09-06,2017-09-06
262973c50cc44117476b2a4f9b7c031b,2019-05-31,,NGAWI,1,2018-01-04,2018-01-04
1bdaad5b3341dbec3079efb6f4ddc3df,2019-06-03,,GOWA,1,2018-05-29,2018-05-29
4d862fbb771996d31c7308796d3bc967,2019-06-03,,DEPOK,2,2018-05-06,2019-11-28
1b7a8ebdd8f2610b5e2ff64c0d119858,2019-06-03,,JAKARTA SELATAN,1,2015-02-10,2015-02-10
64b5d9b32a03a5a623215937aa04839e,2019-06-04,,SURABAYA,1,2012-07-11,2012-07-11
1761d025bc9708b6923b5a0ffc32c2b2,2019-04-30,,JAKARTA TIMUR,1,2018-01-21,2018-01-21
df0c68c151d18e89d1e6c62ad6292d67,2019-05-02,,MEDAN,2,2018-03-12,2020-02-06
23434d80be940b504b0479024453821e,2019-05-02,,SEMARANG,3,2015-03-23,2015-03-25
fa58c923df40f228dce1f8e53a25d593,2019-05-06,,JAKARTA TIMUR,1,2018-01-24,2018-01-24
54c33538e0c09533a947a69a13797696,2019-05-07,,JAKARTA TIMUR,1,2017-10-27,2017-10-27
11fa2c0a2c4da8ed76c1cce20c7b331b,2019-05-08,,MALANG,2,2015-08-17,2015-08-17
ac4ddfb5765d2c60dbd1aec79f2dd5b3,2019-05-08,,TANGERANG,1,2018-04-19,2018-04-19
d8d19214e655b03a5f9222429d6b9627,2019-05-09,,LAMONGAN,1,2017-11-02,2017-11-02
52fa4efe6fa63882f04e8c38da549d3d,2019-05-09,,BATANG,1,2016-05-24,2016-05-24
4ae59d2a315a35502e69e67b6c5dbc97,2019-05-10,,BUKIT TINGGI,1,2018-04-28,2018-04-28
da59389688b047235d8ca82d087bf59e,2019-05-10,,DELI SERDANG,2,2018-02-14,2019-07-27
15978545c9f7248e32f859a529cd91bd,2019-05-11,,PARE PARE,1,2017-08-12,2017-08-12
867f676295b6b79c3e7353b69eeac6f8,2019-05-13,,BLITAR,1,2018-04-29,2018-04-29
212fe3795435f1662fa320d464815c99,2019-05-14,,TANGERANG,1,2016-10-15,2016-10-15
1acb9a20d15b5757548d818517eeb774,2019-05-14,,PONTIANAK,1,2017-06-06,2017-06-06
0512d556229683064b78e40e9d7b3229,2019-05-15,,SURABAYA,1,2018-05-07,2018-05-07
c7b49aa811522d6f1c26021d90529311,2019-05-16,,PALEMBANG,1,2017-07-27,2017-07-27
829be6d2bfe7d5f7e578d10659e1a94d,2019-04-06,,BANGKA BARAT,2,2016-09-20,2019-05-15
6c8aecca75a494bb1e772e79618ef9ef,2019-04-06,,MEDAN,2,2018-01-31,2018-01-31
be429df1389a4ee382a05b8e231dfafd,2019-04-06,,BLITAR,1,2017-11-01,2017-11-01
9e6623dcf8eafa1127baae2e5a25102d,2019-04-08,,BOJONEGORO,1,2018-01-27,2018-01-27
19c117b1364472b9449fab04a3bcd068,2019-04-08,,MALANG,1,2018-03-19,2018-03-19
fa1703a12ab8e2dad0506e89283743c7,2019-04-08,,BENGKULU,1,2018-03-10,2018-03-10
13f54b0af449852e238b4a2ae3b5271b,2019-04-08,,SURABAYA,1,2017-12-08,2017-12-08
23b337c2ac4f63903d9e542b7ccb74a2,2019-04-09,,TANGERANG,2,2017-05-07,2018-05-02
cafc19164c7bcd9a9e148448146726bc,2019-04-09,,BALIKPAPAN,2,2018-03-27,2019-08-23
717291d71c6439a248743325d4d8ae91,2019-04-11,,PEMATANG SIANTAR,1,2015-11-23,2015-11-23
617574ab9056fb9f6dad1d4080b8b33a,2019-04-12,,JAKARTA TIMUR,1,2013-01-20,2013-01-20
e6ae436065ea288e7ee3de6739f414e8,2019-04-15,,BLITAR,2,2015-08-01,2017-07-04
592c80223d163182c2faf8131fa850ca,2019-04-15,,BANDUNG,3,2017-03-26,2019-03-06
3a76cb23f4d21f52da85417cf83ae239,2019-04-15,,SEMARANG,1,2018-03-19,2018-03-19
8dac321d6f1c5b4c4f9dcfd8dff1f418,2019-04-15,,LUBUKLINGGAU,2,2018-04-03,2019-12-07
cd9c83c010bfdd16acf049056f201d59,2019-04-15,,TANGERANG,1,2016-01-02,2016-01-02
48d36fda782f8bd767775c7974d6ca3f,2019-04-16,,BEKASI,1,2018-01-27,2018-01-27
9420139959e3f4a5cbd362016f9323e2,2019-04-16,,JAKARTA UTARA,1,2016-05-25,2016-05-25
d109b7fd3160b9dcc63d49be4ed42da7,2019-04-16,,MEDAN,1,2018-04-11,2018-04-11
f57b2293d04bb9a0f181b246e00034ff,2019-04-16,,MALANG,2,2018-03-31,2018-03-31
cdf826c44b1c2f02e28802b825359d8e,2019-04-20,,JAKARTA SELATAN,1,2018-02-24,2018-02-24
37ea18d4586556111a3e2eb23b9ccc99,2019-04-22,,JAKARTA TIMUR,1,2018-03-24,2018-03-24
6b6ada969cf5cb69c1d47a106bd49bc3,2019-04-22,,JAKARTA UTARA,2,2018-02-27,2019-09-24
22f42cdb3b0bc0c0fa0d75c53fdbdfe9,2019-04-22,,SUKOHARJO,1,2018-04-11,2018-04-11
2de65e0aaac3ec69f0172bfb12848f95,2019-04-22,,DEPOK,2,2017-09-26,2017-09-27
8bb91d5839baff21955999cee6b6de4b,2019-04-23,,BINJAI,1,2018-01-05,2018-01-05
098602fb85012fdc7514076e45c7fdf1,2019-04-24,,MAKASSAR,1,2018-01-21,2018-01-21
042ddeec82628d3f03dd140ec61ecdc0,2019-04-24,,GROBOGAN,1,2017-07-22,2017-07-22
484fe8fe8abadfa5d432eac1da0a2fe9,2019-04-24,,BEKASI,1,2018-04-21,2018-04-21
bf61b85c0e3f86541afa177e38cdaa9e,2019-04-25,,MALANG,1,2017-11-27,2017-11-27
cac3237b49ee8ac0798b947e52b5b0f3,2019-03-20,,JAKARTA TIMUR,1,2018-02-28,2018-02-28
c0f25ef17e0d4cfe878ef44a01225fbb,2019-03-20,,JAKARTA UTARA,2,2017-10-12,2018-10-07
4a16f0a0ea4208593bd2f43c37e6bff2,2019-03-20,,BANDUNG,1,2018-02-26,2018-02-26
62f09617df5b7efea3bfcc73ddf5ee0d,2019-03-21,,PALEMBANG,1,2018-02-11,2018-02-11
7b98d8e3c022addba64e99dea39f9827,2019-03-21,,MAKASAR,1,2018-03-03,2018-03-03
52263c663b5e2a002e636848ff87bc24,2019-03-21,,MATARAM,1,2017-09-19,2017-09-19
f51a07524990f0a10246eccfbb6601d1,2019-03-22,,DENPASAR,1,2018-03-09,2018-03-09
9cd13541e1eacd258acd23f2f47dc75b,2019-03-22,,BANDUNG,1,2018-03-01,2018-03-01
7e6cf759b62320184c073ed99e179b31,2019-03-23,,KARAWANG,1,2017-08-09,2017-08-09
4776553444a22a1352db8677cdfc58f4,2019-03-23,,TEGAL,1,2017-06-10,2017-06-10
87648281a94a1e18a3f9bed17b17bc02,2019-03-25,,MALANG,1,2018-03-05,2018-03-05
bc037da2898d9acf47774b45c7059302,2019-03-26,,PURWOREJO,1,2017-08-17,2017-08-17
1cba7d2174611ec042dad3c2e093c5ca,2019-03-26,,KEDIRI,1,2017-10-18,2017-10-18
6a2326f4bb0633e379b5bce113f2866c,2019-03-27,,PEKALONGAN,1,2016-05-27,2016-05-27
729c9644faf967a4cc5dce6591d6071e,2019-03-27,,JAKARTA TIMUR,1,2017-11-04,2017-11-04
dd62c74583b4585f1e4c659b17d32384,2019-03-27,,MEDAN,1,2017-10-07,2017-10-07
00c1f0415e746de7b3610f515d1054f4,2019-03-27,,SURABAYA,1,2018-03-08,2018-03-08
0962e2d74aee3b4cbb8609bdc1428c82,2019-03-27,,PASURUAN,1,2015-09-04,2015-09-04
d59701f52119d6633fd34b5137d1273d,2019-03-28,,BANDUNG,2,2008-11-07,2017-01-07
b4bee435f1baab3e085ef6aa96128cfa,2019-03-29,,SURABAYA,1,2018-01-13,2018-01-13
6a128e817f21b996244013207898f16b,2019-03-29,,TANGERANG SELATAN,1,2017-11-10,2017-11-10
ea3c5dfee518a02ea00213519978db92,2019-03-29,,JAKARTA TIMUR,1,2018-01-21,2018-01-21
caf095ffcc50e41dcf854ae56958d7a3,2019-03-30,1993-07-01,BALIKPAPAN,3,2017-09-13,2020-02-19
9b458c2cacdb7ab1c22988c3821e6ac7,2019-03-30,,BANJAR,3,2018-01-22,2019-03-24
241599114950fadba5309fc9f9957e5f,2019-03-30,,PONTIANAK,2,2018-03-01,2020-04-20
57461a91a6300d646c5da7925254fb96,2019-04-01,,TANGERANG,1,2017-04-02,2017-04-02
bd22d562af17cb33481fdf9d87aeb5bc,2019-04-02,,SURABAYA,1,2018-01-01,2018-01-01
c673dc655c1dbb6977d861310fc5c5a3,2019-04-05,,PEKANBARU,1,2016-03-08,2016-03-08
a7cf69a9469d9b483108fbc3845b50d4,2019-04-06,,MAKASAR,1,2018-03-31,2018-03-31
1bd81eaacaaa931bc778b12f9d5cbe64,2019-02-27,,BEKASI,1,2016-06-06,2016-06-06
1b1f80955e74539b5df6bbab0b5aa58c,2019-02-28,,MAKASAR,1,2017-03-04,2017-03-04
dbde75fa39118437dde5c7f8b61ae011,2019-02-28,,MALANG,1,2018-01-04,2018-01-04
310d851540d06315584a45391243be0b,2019-03-01,,SIDOARJO,1,2017-08-20,2017-08-20
17ec91fc70252affcc542808b29528f6,2019-03-02,,BIMA,1,2016-11-21,2016-11-21
570bcd6da7f03944991b640ebb14a4c1,2019-03-05,,TANGERANG,1,2017-12-11,2017-12-11
069f1a18e8a48349f2f8cce4d4bec370,2019-03-06,,TULUNGAGUNG,1,2017-01-12,2017-01-12
b923ab92410eb850338f2c56d0161534,2019-03-08,,MALANG,1,2016-02-29,2016-02-29
b15e7ae75e0165f4d7831c875da0c118,2019-03-08,,JAKARTA TIMUR,2,2018-02-28,2018-03-03
c67527b3ee751f2a755f9acc9d3610ce,2019-03-08,,JAKARTA TIMUR,1,2016-03-25,2016-03-25
35a6233adb550f4c98a8377d80d11229,2019-03-08,,BEKASI,1,2018-01-29,2018-01-29
8666459ef9a28ca10830e8b1779737aa,2019-03-11,,BOGOR,2,2016-07-30,2020-05-16
db684b01d732adc3ffb91c7191cde059,2019-03-11,,PEKALONGAN,1,2012-09-21,2012-09-21
8895efffa37afc190bab92e3119103c6,2019-03-11,,BANDAR LAMPUNG,1,2017-12-24,2017-12-24
a77f416f481f6dca1bde5a7a3e931136,2019-03-11,,MALANG,1,2017-11-21,2017-11-21
195133e5c92322c29e7d3594c54c7b2a,2019-03-11,,MALANG,2,2015-03-03,2015-07-12
c5d3d349a8d35079622e1a04796e9714,2019-03-14,,MALANG,1,2017-12-03,2017-12-03
6e2c85998ec309012c7c500969137447,2019-03-14,,MEDAN,1,2017-09-17,2017-09-17
d5a7e129b06bfd5d7ad9eaec6659fc04,2019-03-15,,PONTIANAK,1,2018-01-12,2018-01-12
b9e65cf6bf257f35201044182763cef8,2019-03-18,,NGAWI,1,2018-03-08,2018-03-08
cdf2032fae23b206efc97f62d5c6b9b6,2019-03-18,,PURWODADI,1,2016-04-07,2016-04-07
fc5a1ced80f8183e8277f65f33163134,2019-03-19,,MEDAN,2,2016-04-06,2018-04-19
511668707e3f24087c01d4eba7555818,2019-02-06,,SUKOHARJO,2,2017-07-16,2019-05-27
c97ce83ac52f5993f5825d02cbfab5f0,2019-02-06,,BEKASI,1,2017-11-05,2017-11-05
05a5c828846d65da7ddeada73315faee,2019-02-08,,TULUNGAGUNG,1,2017-11-28,2017-11-28
98bd541712ce8d5c401a7e746a004a5f,2019-02-09,,BEKASI,1,2015-12-24,2015-12-24
3afe2e225c6bcad4a7d6afb3ff16c3f7,2019-02-09,,SIDOARJO,2,2012-06-29,2015-03-21
522a97d5849181d7991f928337e3f532,2019-02-11,,SEMARANG,1,2017-10-23,2017-10-23
48b42ecb93c7bd199332a7b32fbec742,2019-02-11,,MADIUN,1,2017-09-06,2017-09-06
10d09b0add4d4b6b0325e07ea6290018,2019-02-11,,JAMBI,3,2015-05-15,2018-12-19
c4c0c8604337c8c0db41d0a23e717d4c,2019-02-12,,BOGOR,1,2017-10-18,2017-10-18
94adb0fb414efba87b0908b97824c5c8,2019-02-14,,PALEMBANG,1,2016-08-16,2016-08-16
3d90429da32ba9b8e5cc09d70e19bde1,2019-02-14,,GRESIK,1,2016-10-14,2016-10-14
992cc270cfe3005cd00181432fd8d802,2019-02-15,,JAKARTA SELATAN,1,2018-01-11,2018-01-11
7c0a4ee62efe4bb87b67acadd611ccb6,2019-02-15,,TANGERANG,1,2017-12-30,2017-12-30
4a674aa86d5c9f263a117b1c0949267a,2019-02-15,,BEKASI,1,2017-11-26,2017-11-26
791672a7a60054396795648009da1c48,2019-02-20,,SURABAYA,1,2017-11-16,2017-11-16
d96c5460c636aeb7918bff148621a2ff,2019-02-21,,MEDAN,1,2017-08-09,2017-08-09
611a4601dfa4b9847072d8d386644c82,2019-02-21,,MALANG,2,2015-12-28,2018-05-05
f10e756b5d0d346e82cbd75331a3300a,2019-02-22,,BEKASI,1,2018-02-08,2018-02-08
b5b605fd449a730e43f57ae0961e9240,2019-02-22,,MEDAN,1,2017-04-24,2017-04-24
b62554151276ef8f20ef6e8bb921cfe8,2019-02-25,,BEKASI,4,2017-03-22,2019-02-25
a230aae1ea67813055224838ff89693f,2019-02-25,,JAKARTA SELATAN,1,2017-11-06,2017-11-06
